ticker,total_years,avg_net_income,profit_consistency_ratio,net_income_volatility,income_growth,quality_score,stability_score,growth_score,allocation_score,portfolio_decision
WCC,5,488244067.7,1,344184235.6,554428690.9,2,5,1,2.7,Avoid / Monitor
WSM,5,862287475.1,1,347553809,556763417.1,2,5,1,2.7,Avoid / Monitor
PAG,5,936002428.7,1,421392967.5,565035297.6,2,5,1,2.7,Avoid / Monitor
PH,5,1545079657,1,335070066.2,561690096,2,5,1,2.7,Avoid / Monitor
ODFL,5,980425654.8,1,353673017.3,588655305.5,2,5,1,2.7,Avoid / Monitor
TT,5,1495115271,1,431349604.9,587324896,2,5,1,2.7,Avoid / Monitor
TGT,5,4285983028,1,1711518522,810725931,2,5,1,2.7,Avoid / Monitor
TOL,5,901562643.2,1,422590419.7,859184403.6,2,5,1,2.7,Avoid / Monitor
THC,5,436704517.5,0.8,427867835.2,836497646.2,2,5,1,2.7,Avoid / Monitor
SYK,5,2265561781,1,576492934.6,1055981787,2,5,1,2.7,Avoid / Monitor
NTES,5,2966910534,1,798295514.6,877943650,2,5,1,2.7,Avoid / Monitor
SCCO,5,2296167489,1,767007282,948405261,2,5,1,2.7,Avoid / Monitor
WY,5,1218892852,0.8,1039084574,946265644.6,2,5,1,2.7,Avoid / Monitor
ORLY,5,1953909347,1,365445654.2,889213374,2,5,1,2.7,Avoid / Monitor
PM,5,8286258820,1,973755581.9,1036170131,2,5,1,2.7,Avoid / Monitor
MSI,5,1232569565,1,362225588.8,923295307,2,5,1,2.7,Avoid / Monitor
SRE,5,2460694628,1,988360894.3,920465652,2,5,1,2.7,Avoid / Monitor
SHW,5,1950861667,1,336789840.5,908079381,2,5,1,2.7,Avoid / Monitor
PEG,5,1296260759,0.8,1221328302,732620775,2,5,1,2.7,Avoid / Monitor
OC,5,689262847.4,0.8,691805427.2,725851790.3,2,5,1,2.7,Avoid / Monitor
RS,5,1152046194,1,608842638,691358370.3,2,5,1,2.7,Avoid / Monitor
SIG,5,403119314.8,0.8,367447692.3,687158297.8,2,5,1,2.7,Avoid / Monitor
UNP,5,6272164291,1,663070906.9,686670365,2,5,1,2.7,Avoid / Monitor
ZTS,5,1922664706,1,342375966.1,756030095,2,5,1,2.7,Avoid / Monitor
WM,5,1927729951,1,371576986.5,710106960,2,5,1,2.7,Avoid / Monitor
NVR,5,1254188964,1,395991210,658451329.1,2,5,1,2.7,Avoid / Monitor
RSTRF,5,1253031206,1,387310575.7,633705054,2,5,1,2.7,Avoid / Monitor
UTHR,5,523132891.7,0.8,418412691.5,1129443257,2,5,1,2.7,Avoid / Monitor
NOW,5,611706635.3,1,679691481.3,1173263323,2,5,1,2.7,Avoid / Monitor
VVV,5,567892566.3,1,496478018,1233701289,2,5,1,2.7,Avoid / Monitor
SPB,5,511831386.4,1,693006554.7,1221611881,2,5,1,2.7,Avoid / Monitor
TJX,5,2936585985,1,1671614126,1204727579,2,5,1,2.7,Avoid / Monitor
MDLZ,5,3870636511,1,825892652.3,1262927958,2,5,1,2.7,Avoid / Monitor
URI,5,1626665355,1,669503957.2,1271581886,2,5,1,2.7,Avoid / Monitor
PEP,5,7966732042,1,954995706.1,1416659004,2,5,1,2.7,Avoid / Monitor
NKE,5,4777499150,1,1491870268,1317201253,2,5,1,2.7,Avoid / Monitor
OVV,5,299975408.1,0.8,3747713932,1860128549,2,5,1,2.7,Avoid / Monitor
PYPL,5,3442568007,1,938394506.8,1898525668,2,5,1,2.7,Avoid / Monitor
ON,5,1096856000,1,890818388.5,1930305133,2,5,1,2.7,Avoid / Monitor
TMO,5,6147930093,1,1591735767,2154997015,2,5,1,2.7,Avoid / Monitor
VICI,5,1226953522,1,817713641.8,2114327550,2,5,1,2.7,Avoid / Monitor
PCAR,5,2585641118,1,1263136193,2234750657,2,5,1,2.7,Avoid / Monitor
STLD,5,2156735403,1,1480929083,1803140131,2,5,1,2.7,Avoid / Monitor
REGN,5,4404904338,1,2162775845,1669017542,2,5,1,2.7,Avoid / Monitor
TXN,5,6869163249,1,1727138026,1687017159,2,5,1,2.7,Avoid / Monitor
PHM,5,1937384354,1,703267629.5,1576743301,2,5,1,2.7,Avoid / Monitor
PLD,5,2532307922,1,998161636.6,1553837555,2,5,1,2.7,Avoid / Monitor
STLA,5,12080864581,1,8392615956,16593960715,2,5,1,2.7,Avoid / Monitor
META,5,29941463719,1,9659727648,20587614727,2,5,1,2.7,Avoid / Monitor
MSFT,5,57815999584,1,15429263473,33408799758,2,5,1,2.7,Avoid / Monitor
NVDA,5,10182403521,1,11316914269,27112217560,2,5,1,2.7,Avoid / Monitor
XOM,5,21490421189,0.8,28558037084,23427602849,2,5,1,2.7,Avoid / Monitor
TSLA,5,6558781081,0.8,6941318054,15143430486,2,5,1,2.7,Avoid / Monitor
VLO,5,4531311097,0.8,5551600875,6679128408,2,5,1,2.7,Avoid / Monitor
UNH,5,17733363435,1,3079472601,8153602607,2,5,1,2.7,Avoid / Monitor
PG,5,12214548214,1,4668451071,11014414507,2,5,1,2.7,Avoid / Monitor
TMUS,5,3993100799,1,2247290686,4563724427,2,5,1,2.7,Avoid / Monitor
V,5,13656073828,1,2627090249,5999046796,2,5,1,2.7,Avoid / Monitor
PSX,5,3646965998,0.8,5763245951,3919436249,2,5,1,2.7,Avoid / Monitor
PXD,5,3208338038,0.8,3435618315,4284472774,2,5,1,2.7,Avoid / Monitor
NFLX,5,3859564052,1,1472999295,3433804470,2,5,1,2.7,Avoid / Monitor
NEE,5,4312069615,1,1563212037,3348272522,2,5,1,2.7,Avoid / Monitor
NUE,5,4227969276,1,3170499313,3331219150,2,5,1,2.7,Avoid / Monitor
QCOM,5,7676509316,1,3383656207,2830212050,2,5,1,2.7,Avoid / Monitor
VRTX,5,2600177778,1,901977795.6,2255716491,2,5,1,2.7,Avoid / Monitor
NXPI,5,1498333162,1,1279239128,2427105802,2,5,1,2.7,Avoid / Monitor
MCD,5,6564402956,1,1293882140,2425594171,2,5,1,2.7,Avoid / Monitor
WMB,5,1560678050,1,1152912577,2375727133,2,5,1,2.7,Avoid / Monitor
UPS,5,7396231512,1,4934296136,2332508894,2,5,1,2.7,Avoid / Monitor
TILE,5,26141731.16,0.8,57536948.03,-33743923.7,2,3,4,2.7,Avoid / Monitor
SSSS,5,24281398.3,0.8,102228769.9,-19180248.2,2,3,4,2.7,Avoid / Monitor
PIPR,5,124545382.5,1,87188710.06,-24328265.1,2,3,4,2.7,Avoid / Monitor
PLOW,5,10254623.88,0.8,57186886.83,-23918785.6,2,3,4,2.7,Avoid / Monitor
MORN,5,151247596.7,1,53586492.81,-8953450.4,2,3,4,2.7,Avoid / Monitor
NPO,5,128189128.7,1,90643219.79,-14535671.6,2,3,4,2.7,Avoid / Monitor
ESRT,5,24620654.34,0.6,31786216.12,4096329.4,3,2,3,2.7,Avoid / Monitor
BH,5,12867079.62,0.6,44027325.38,6732029.2,3,2,3,2.7,Avoid / Monitor
SOHO,5,-6748055.82,0.6,31159358.96,2219440.8,3,2,3,2.7,Avoid / Monitor
AC,5,20714670.54,0.8,42414689.41,-3114488.4,3,2,3,2.7,Avoid / Monitor
NHC,5,69109064.56,1,46620025.46,-6209894.1,2,3,4,2.7,Avoid / Monitor
BLBD,5,3435318.4,0.6,28671428.56,222185.8,3,2,3,2.7,Avoid / Monitor
TWIN,5,-7370400.38,0.6,24951699.91,-487155,3,2,3,2.7,Avoid / Monitor
PRLB,5,12599050.24,0.8,67780123.11,-48225533.8,2,3,4,2.7,Avoid / Monitor
MTN,5,226957604,1,108944629.9,-49995359.7,2,3,4,2.7,Avoid / Monitor
SPWH,5,46380350.84,0.8,55803078.54,-50670306.5,2,3,4,2.7,Avoid / Monitor
TRS,5,36681426.46,0.8,69506160.09,-56783981.9,2,3,4,2.7,Avoid / Monitor
WTI,5,63515355.32,0.8,103618090.3,-57092101.5,2,3,4,2.7,Avoid / Monitor
TTMI,5,69268325.56,0.8,70755600.62,-60236365.8,2,3,4,2.7,Avoid / Monitor
MSA,5,104636466.6,1,65204806.92,-71075124.4,2,3,4,2.7,Avoid / Monitor
TTEC,5,89962669.48,1,51815793.17,-67871179.7,2,3,4,2.7,Avoid / Monitor
WERN,5,192676630.8,1,65244798.87,-62982528.5,2,3,4,2.7,Avoid / Monitor
GD,5,3327058421,1,130324435.5,-86966061,1,4,5,2.7,Avoid / Monitor
IRM,5,352913560.3,1,140191317.9,-82869921.2,1,4,5,2.7,Avoid / Monitor
DVA,5,768649796.4,1,169536555.3,-92614089,1,4,5,2.7,Avoid / Monitor
BWA,5,669613260.8,1,201590094.8,-98834668.8,1,4,5,2.7,Avoid / Monitor
KNX,5,483726140.3,1,251338180.9,-102029532.5,1,4,5,2.7,Avoid / Monitor
GHC,5,245697640,1,113029487.1,-113143134,1,4,5,2.7,Avoid / Monitor
EQR,5,965802125.2,1,248128193.3,-158261102.3,1,4,5,2.7,Avoid / Monitor
AMCX,5,213059245.4,1,129346403.6,-156379595.9,1,4,5,2.7,Avoid / Monitor
JCOM,5,191729744.3,1,179587393.1,-181867242.9,1,4,5,2.7,Avoid / Monitor
LEA,5,436078219.8,1,217962878.6,-169456974.5,1,4,5,2.7,Avoid / Monitor
HLF,5,325535805.6,1,112205997.7,-182716778.6,1,4,5,2.7,Avoid / Monitor
HXL,5,117533369.4,1,116367606.1,-202249135.3,1,4,5,2.7,Avoid / Monitor
LXP,5,194897579.7,1,135181465.9,-254000664.4,1,4,5,2.7,Avoid / Monitor
J,5,624285190.2,1,155872441,-216201822.3,1,4,5,2.7,Avoid / Monitor
JLL,5,554806462.9,1,276785190.2,-316190805.7,1,4,5,2.7,Avoid / Monitor
ARE,5,469423616.7,1,257172839.9,-261705039.8,1,4,5,2.7,Avoid / Monitor
CHRW,5,660157133.7,1,263926905.1,-268761876.8,1,4,5,2.7,Avoid / Monitor
HSIC,5,537247671.9,1,120637134.1,-269219685.7,1,4,5,2.7,Avoid / Monitor
KMX,5,741556251.1,1,281451619.4,-391881574.3,1,4,5,2.7,Avoid / Monitor
CACC,5,574768440.3,1,267628258.4,-339642175.1,1,4,5,2.7,Avoid / Monitor
BXP,5,585629189.5,1,267882051.4,-347046935.7,1,4,5,2.7,Avoid / Monitor
CLX,5,622203020,1,323015453.3,-697877678.6,1,4,5,2.7,Avoid / Monitor
GTES,5,298334798,1,226547586.8,-451899880,1,4,5,2.7,Avoid / Monitor
KMB,5,2028478078,1,321215275.8,-576262028,1,4,5,2.7,Avoid / Monitor
AVNT,5,343325531.4,1,274042714.8,-501645577.4,1,4,5,2.7,Avoid / Monitor
VNDA,5,36079001.02,1,45253861.8,-111114706,2,2,5,2.6,Avoid / Monitor
NEOG,5,41525705.22,0.8,35908220.49,-84195832.9,2,2,5,2.6,Avoid / Monitor
OMCL,5,31717977.34,0.8,40502059.38,-81059420.9,2,2,5,2.6,Avoid / Monitor
UNF,5,133611888.7,1,35172821.56,-81345445.3,2,2,5,2.6,Avoid / Monitor
LGL,5,3956504.88,0.8,7052002.227,-6627646.3,3,1,4,2.6,Avoid / Monitor
CSBR,5,-1263179.54,0.6,2446373.868,-5289039.2,3,1,4,2.6,Avoid / Monitor
LAWS,5,3108125.08,0.6,10044175.76,-15965000.2,3,1,4,2.6,Avoid / Monitor
AXTI,5,2456191.7,0.6,13765747.52,-15366156.4,3,1,4,2.6,Avoid / Monitor
SRDX,5,-3018316.04,0.6,13563533.47,-9111750.6,3,1,4,2.6,Avoid / Monitor
HURC,5,5953712.48,0.8,8230143.357,-12391202.1,3,1,4,2.6,Avoid / Monitor
SSNT,5,1099180.44,0.4,3198169.799,-7788705.7,3,1,4,2.6,Avoid / Monitor
ARKR,5,2897303.1,0.6,8402395.906,-8536891.7,3,1,4,2.6,Avoid / Monitor
HOFT,5,4952220.02,0.6,11825296.03,-7104160.3,3,1,4,2.6,Avoid / Monitor
BGSF,5,7892173.64,0.6,13811003.18,-23525529.8,3,1,4,2.6,Avoid / Monitor
MHH,5,7221016.58,0.8,8051033.19,-18544622.9,3,1,4,2.6,Avoid / Monitor
CTHR,5,-2559156.22,0.8,9528720.086,-20398251.9,3,1,4,2.6,Avoid / Monitor
GORO,5,-894853.66,0.6,10332521.13,-22221473.8,3,1,4,2.6,Avoid / Monitor
SCI,5,564041292.1,1,167140142.6,180234475.4,2,4,2,2.6,Avoid / Monitor
REZI,5,159133668.7,1,113992221.6,177850532.9,2,4,2,2.6,Avoid / Monitor
SFY,5,105830012.7,0.8,256538874,177369930,2,4,2,2.6,Avoid / Monitor
MTD,5,736374330.7,1,131196771.7,182951379.4,2,4,2,2.6,Avoid / Monitor
WCN,5,595815331.2,1,248775476.6,189075287.7,2,4,2,2.6,Avoid / Monitor
TPX,5,400539286.7,1,167471060.6,183892442.8,2,4,2,2.6,Avoid / Monitor
SON,5,271212065.4,0.8,233125687.2,198280149.4,2,4,2,2.6,Avoid / Monitor
WEC,5,1245320033,1,112334661.6,192100348,2,4,2,2.6,Avoid / Monitor
WNC,5,66546290.44,0.8,121858190.9,131036158.5,2,4,2,2.6,Avoid / Monitor
SEAS,5,110687465.7,0.8,252776759.8,150915313.1,2,4,2,2.6,Avoid / Monitor
VNOM,5,54671070.74,0.8,151804589.7,156340304.3,2,4,2,2.6,Avoid / Monitor
SSNC,5,637929895.1,1,134918707.2,176207752.7,2,4,2,2.6,Avoid / Monitor
VRSK,5,684991923.4,1,187068069.4,172585903.5,2,4,2,2.6,Avoid / Monitor
TGNA,5,471280721.4,1,127866788,170978909.7,2,4,2,2.6,Avoid / Monitor
PII,5,378657421.9,1,155788884.4,163813458.7,2,4,2,2.6,Avoid / Monitor
SKX,5,426468895.7,1,247350001.7,165574633,2,4,2,2.6,Avoid / Monitor
MDC,5,422795737.6,1,129959867.7,166185701.8,2,4,2,2.6,Avoid / Monitor
USAC,5,-85274091.76,0.8,275401630.3,27756107.3,2,4,2,2.6,Avoid / Monitor
YNDX,5,226382322,0.8,269659910.9,31292777.8,2,4,2,2.6,Avoid / Monitor
SCSC,5,14152196.86,0.8,117012096.2,34554249,2,4,2,2.6,Avoid / Monitor
RYI,5,169800275.4,0.8,176938377.7,69935144.1,2,4,2,2.6,Avoid / Monitor
REI,5,2332455.6,0.8,158187235.3,70201261.4,2,4,2,2.6,Avoid / Monitor
SHO,5,9935130.84,0.8,239547341.8,72449753.1,2,4,2,2.6,Avoid / Monitor
SUN,5,376393224.9,1,119942311.4,66271338.2,2,4,2,2.6,Avoid / Monitor
NTAP,5,985668089.7,1,208347440.3,48635071,2,4,2,2.6,Avoid / Monitor
SNDR,5,293210151.7,1,138297789,89580980.2,2,4,2,2.6,Avoid / Monitor
USFD,5,222548307.2,0.8,268398151.4,84398517.2,2,4,2,2.6,Avoid / Monitor
SWKS,5,1081236830,1,297204308.3,83611920,2,4,2,2.6,Avoid / Monitor
OMC,5,1311228421,1,182436224.4,88088164,2,4,2,2.6,Avoid / Monitor
PKG,5,744371763.6,1,204605854.6,75145071,2,4,2,2.6,Avoid / Monitor
TXT,5,731611711.8,1,237179888.9,99622892.7,2,4,2,2.6,Avoid / Monitor
MCO,5,1677220380,1,296729727,101001003,2,4,2,2.6,Avoid / Monitor
WOR,5,319806451.7,1,250779522.7,97019715.3,2,4,2,2.6,Avoid / Monitor
WGO,5,211330675.2,1,130323407.8,105362610.7,2,4,2,2.6,Avoid / Monitor
TRTN,5,494986104.1,1,182841730.6,120895991.1,2,4,2,2.6,Avoid / Monitor
URBN,5,185037864.4,1,121363114.7,112881664.2,2,4,2,2.6,Avoid / Monitor
YUMC,5,747685696.9,1,185233241.3,112415331.5,2,4,2,2.6,Avoid / Monitor
PRG,5,91231702.48,0.8,113858156.6,111919431,2,4,2,2.6,Avoid / Monitor
TPH,5,372375396.3,1,143073129.6,127134272.4,2,4,2,2.6,Avoid / Monitor
PDCO,5,15917774.54,0.8,327069040.4,126438067.6,2,4,2,2.6,Avoid / Monitor
AGX,5,17510886.7,0.8,34571985.56,76261486.9,3,2,2,2.5,Avoid / Monitor
ARKO,5,26783213.14,0.8,44154236.46,77974532.4,3,2,2,2.5,Avoid / Monitor
BELFB,5,31311317.88,0.8,32819673.34,82279294.7,3,2,2,2.5,Avoid / Monitor
GLRE,5,26318132.7,0.8,37327583.68,94009736,3,2,2,2.5,Avoid / Monitor
HLIT,5,18331415.72,0.6,43316817.51,92153437.7,3,2,2,2.5,Avoid / Monitor
ACEL,5,25768366.74,0.6,35306407.96,49707645.7,3,2,2,2.5,Avoid / Monitor
FLXS,5,-3764746.06,0.6,24969321.71,46900730.1,3,2,2,2.5,Avoid / Monitor
MCFT,5,36218784.54,0.8,38328276.57,46118449.3,3,2,2,2.5,Avoid / Monitor
PEN,5,25506559.06,0.6,43906438.2,45585611.5,3,2,2,2.5,Avoid / Monitor
FPH,5,10975252.48,0.6,26340586.56,45336395.1,3,2,2,2.5,Avoid / Monitor
HBB,5,20851477.44,0.8,21898961.71,39588431.3,3,2,2,2.5,Avoid / Monitor
LOVE,5,19675737.24,0.8,23561689.58,38500884.9,3,2,2,2.5,Avoid / Monitor
LQDT,5,18088225.78,0.6,29037719.35,40698176.2,3,2,2,2.5,Avoid / Monitor
MRMD,5,-14633696.5,0.6,37771581.83,62436057.4,3,2,2,2.5,Avoid / Monitor
ATEN,5,37920594.96,0.8,42402977.99,59033055.5,3,2,2,2.5,Avoid / Monitor
HAYN,5,16451348.1,0.6,25941666.64,32205444.7,3,2,2,2.5,Avoid / Monitor
DXPE,5,27623920.86,0.8,36858005.7,32122973.4,3,2,2,2.5,Avoid / Monitor
CVGI,5,6122320.54,0.6,36042010.72,35578745,3,2,2,2.5,Avoid / Monitor
PLNT,5,75850993.86,0.8,61898905.48,21392025.7,2,3,3,2.5,Avoid / Monitor
RGEN,5,87551546.22,1,68459535.32,22123680.1,2,3,3,2.5,Avoid / Monitor
SR,5,197873859.6,1,71306927.24,24285584,2,3,3,2.5,Avoid / Monitor
RGR,5,82890874.54,1,47221113.65,14184867.6,2,3,3,2.5,Avoid / Monitor
ORC,5,76583457.18,1,99699750.46,15987135.9,2,3,3,2.5,Avoid / Monitor
SKT,5,48578825.14,0.8,58440954.28,11436040.3,2,3,3,2.5,Avoid / Monitor
TKR,5,363001873.5,1,49386924.44,11151342.4,2,3,3,2.5,Avoid / Monitor
VMI,5,180284349.4,1,46842293.73,8341237.4,2,3,3,2.5,Avoid / Monitor
FBHS,5,501733893.2,1,136974624.9,-27892497.6,1,4,4,2.5,Avoid / Monitor
CIEN,5,306219053,1,135864063.8,-13662443.8,1,4,4,2.5,Avoid / Monitor
MOG-A,5,134939536.8,1,70569132.78,1804094.8,2,3,3,2.5,Avoid / Monitor
LCII,5,208374221.1,1,133570939.2,-77697414.7,1,4,4,2.5,Avoid / Monitor
GNRC,5,349939056.1,1,128257334,-57254732.2,1,4,4,2.5,Avoid / Monitor
CODI,5,140315236.8,1,121507368,-55578293.3,1,4,4,2.5,Avoid / Monitor
EVR,5,425822718.1,1,203310317.9,-50594271.2,1,4,4,2.5,Avoid / Monitor
GTX,5,310613876.8,1,159962125.6,-51905467.5,1,4,4,2.5,Avoid / Monitor
JHG,5,397928017.8,1,177936998,-39961755.1,1,4,4,2.5,Avoid / Monitor
USNA,5,96775662.44,1,28945508.25,-41190976.2,2,2,4,2.4,Avoid / Monitor
MGRC,5,83012508.26,1,18733736.03,-43211804.4,2,2,4,2.4,Avoid / Monitor
MTX,5,121131629.8,1,28261523.41,-51038804.5,2,2,4,2.4,Avoid / Monitor
PNW,5,540115291.1,1,45092793.04,-54714317,2,2,4,2.4,Avoid / Monitor
SCL,5,109429240,1,41739788.29,-67173387.5,2,2,4,2.4,Avoid / Monitor
VNT,5,399321342,1,37864095.69,-71004037.4,2,2,4,2.4,Avoid / Monitor
CGNX,5,201587642.2,1,64110860.61,-88485279.8,1,3,5,2.4,Avoid / Monitor
HRL,5,916291485.2,1,50815643.21,-109511691.3,1,3,5,2.4,Avoid / Monitor
EXEL,5,208629446.4,1,76178665.48,-118924414.4,1,3,5,2.4,Avoid / Monitor
BFAM,5,88327021.14,1,57262872.76,-107419413.7,1,3,5,2.4,Avoid / Monitor
B,5,71205213.62,1,62006876.4,-146625972.8,1,3,5,2.4,Avoid / Monitor
INT,5,109242686.6,1,50564141.88,-132170739.9,1,3,5,2.4,Avoid / Monitor
FRT,5,271852421.6,1,102082802,-137071013.7,1,3,5,2.4,Avoid / Monitor
CRMZ,5,1329709.44,0.8,1377792.15,1504256.2,3,1,3,2.4,Avoid / Monitor
IHT,5,-475795.24,0.6,1113058.211,1946381.9,3,1,3,2.4,Avoid / Monitor
ULBI,5,3433704.56,0.6,3352314.142,1407448.1,3,1,3,2.4,Avoid / Monitor
ESP,5,1663410.32,0.8,1437822.693,1365570.1,3,1,3,2.4,Avoid / Monitor
USAP,5,-3694847.36,0.4,9957521.321,890306.3,3,1,3,2.4,Avoid / Monitor
SRTS,5,4305590.02,0.6,12232455.94,2208902.5,3,1,3,2.4,Avoid / Monitor
RAVE,5,1297315.5,0.6,4613498.15,2401463.7,3,1,3,2.4,Avoid / Monitor
LIVE,5,12603852.82,0.6,15125207.45,3876710.7,3,1,3,2.4,Avoid / Monitor
HSON,5,2073026,0.6,3436140.771,3082887.3,3,1,3,2.4,Avoid / Monitor
TSRI,5,1092204.12,0.4,3369112.698,3045848.9,3,1,3,2.4,Avoid / Monitor
KANP,5,-56914.4,0.6,3525693.995,7431848.1,3,1,3,2.4,Avoid / Monitor
INTT,5,5316011.04,0.8,4448865.872,7183466.5,3,1,3,2.4,Avoid / Monitor
HQI,5,7264785.58,0.8,5389469.192,6500242,3,1,3,2.4,Avoid / Monitor
DAKT,5,3647478.26,0.8,4722876.23,6598283.2,3,1,3,2.4,Avoid / Monitor
TLF,5,-33541.24,0.6,3262556.342,5553963.5,3,1,3,2.4,Avoid / Monitor
WLDN,5,-3079387.98,0.4,10299294.29,5420949.7,3,1,3,2.4,Avoid / Monitor
PSTL,5,1555826,0.6,2397928.449,5340063.3,3,1,3,2.4,Avoid / Monitor
TACT,5,-2085127.22,0.4,4566767.472,4115866.4,3,1,3,2.4,Avoid / Monitor
WHG,5,2513030.44,0.6,8806655.132,4266571.3,3,1,3,2.4,Avoid / Monitor
MMMB,5,2805915.78,0.8,2478795.456,4671842.6,3,1,3,2.4,Avoid / Monitor
GENC,5,7282013.38,0.8,5775287.923,4664033.6,3,1,3,2.4,Avoid / Monitor
SSTI,5,426054.5,0.6,4205629.439,-4611736.7,3,1,3,2.4,Avoid / Monitor
FPAY,5,2502748.26,0.6,6488685.322,-4618709.3,3,1,3,2.4,Avoid / Monitor
PAYS,5,656186.6,0.6,6753807.421,-1542346.5,3,1,3,2.4,Avoid / Monitor
ZDGE,5,1518889,0.4,7038375.268,-2799399.7,3,1,3,2.4,Avoid / Monitor
EGAN,5,3557852.16,0.8,3938333.885,-1939895.4,3,1,3,2.4,Avoid / Monitor
SCKT,5,-18931.34,0.6,2938475.718,-2188858.1,3,1,3,2.4,Avoid / Monitor
VNJA,5,-3224.42,0.4,46862.9003,113949.6,3,1,3,2.4,Avoid / Monitor
ELSE,5,170429,0.8,206946.4236,78420.7,3,1,3,2.4,Avoid / Monitor
TSSI,5,-204924.08,0.6,579288.8092,-49690.5,3,1,3,2.4,Avoid / Monitor
MEI,5,101957015.1,1,21707618.91,-14592642.4,2,2,4,2.4,Avoid / Monitor
STKS,5,11981752.82,0.8,17071762.95,-17084958.9,2,2,4,2.4,Avoid / Monitor
THRM,5,52458259.52,1,24737567.27,-7080699.3,2,2,4,2.4,Avoid / Monitor
STRA,5,69016556.08,1,17557633.82,-7278999.7,2,2,4,2.4,Avoid / Monitor
VRA,5,-2578660.42,0.8,33233261.15,-7666687,2,2,4,2.4,Avoid / Monitor
RVLV,5,55944532.16,1,28437484.02,-8703403.9,2,2,4,2.4,Avoid / Monitor
RM,5,46045820.52,1,28991154.8,-29461477.3,2,2,4,2.4,Avoid / Monitor
WWD,5,226358497.2,1,40358118.95,-32241666.9,2,2,4,2.4,Avoid / Monitor
MKC,5,724968442.1,1,30430035.62,-17982555.7,2,2,4,2.4,Avoid / Monitor
WLFC,5,25689770.26,1,27967438.66,-23290335,2,2,4,2.4,Avoid / Monitor
SMP,5,60833956.52,1,21443694.12,-23789820.1,2,2,4,2.4,Avoid / Monitor
NATR,5,14169916.56,0.8,11525917.65,7548059.3,3,1,3,2.4,Avoid / Monitor
MITK,5,5281512.48,0.8,3788267.625,8469437.1,3,1,3,2.4,Avoid / Monitor
CWGL,5,-917531.36,0.6,4599121.551,8622045.2,3,1,3,2.4,Avoid / Monitor
MNTK,5,11072696.24,0.8,14677772.77,9699157.3,3,1,3,2.4,Avoid / Monitor
PFIE,5,2783745.92,0.6,5326876.152,9330461.2,3,1,3,2.4,Avoid / Monitor
GMRE,5,13074579.92,0.8,9620475.03,12354862.3,3,1,3,2.4,Avoid / Monitor
FC,5,7826119.5,0.6,12654932.02,19161928.6,3,1,3,2.4,Avoid / Monitor
GCMG,5,11622299.32,0.8,9398179.812,13363826.1,3,1,3,2.4,Avoid / Monitor
FORR,5,10000193.68,0.8,14112548.37,12696753.8,3,1,3,2.4,Avoid / Monitor
RDVT,5,-671968.34,0.6,9317737.861,24574842.4,3,1,3,2.4,Avoid / Monitor
CHUY,5,16911436.9,0.8,15173384.94,25839623.5,3,1,3,2.4,Avoid / Monitor
FTCO,5,11260854.24,0.8,8511661.855,19383748.7,3,1,3,2.4,Avoid / Monitor
KMI,5,1765463886,1,962791453.1,31951724,1,5,2,2.4,Avoid / Monitor
JOB,5,4514779.74,0.8,14047340.45,26606283.4,3,1,3,2.4,Avoid / Monitor
FTV,5,889413664.2,1,381608179,154688704.4,1,5,2,2.4,Avoid / Monitor
EXPD,5,964633137.4,1,396384571.9,191098319.8,1,5,2,2.4,Avoid / Monitor
RPM,5,409428925.5,1,113982136.7,199264126.7,2,4,1,2.4,Avoid / Monitor
NBIX,5,182412631.4,1,138551886.4,204798833.1,2,4,1,2.4,Avoid / Monitor
XYL,5,420203075.2,1,132604142.4,215673693,2,4,1,2.4,Avoid / Monitor
VIRT,5,299393741.7,0.8,278944101.2,205569353.1,2,4,1,2.4,Avoid / Monitor
RUSHA,5,251972597.7,1,130548308.4,224773951.7,2,4,1,2.4,Avoid / Monitor
MTCH,5,383424419.4,1,195205485.5,228487701.5,2,4,1,2.4,Avoid / Monitor
YUM,5,1371464372,1,294111320.7,327767810,2,4,1,2.4,Avoid / Monitor
MOH,5,788863852.6,1,151600291.4,304182573.1,2,4,1,2.4,Avoid / Monitor
MAIN,5,234479824.8,1,158134402.9,294803998.7,2,4,1,2.4,Avoid / Monitor
PNR,5,473992374.5,1,116308977,270978367.7,2,4,1,2.4,Avoid / Monitor
PEAK,5,357705411.8,1,194455279.4,255913655.4,2,4,1,2.4,Avoid / Monitor
PTC,5,228037584.7,0.8,195733158.8,267153498.3,2,4,1,2.4,Avoid / Monitor
UDR,5,190344312.9,1,155159962.7,261714649,2,4,1,2.4,Avoid / Monitor
SAIA,5,247306227.8,1,114986538.7,254110661.2,2,4,1,2.4,Avoid / Monitor
XEL,5,1620763952,1,131546193.5,251415093,2,4,1,2.4,Avoid / Monitor
POOL,5,507066812.5,1,213847241.8,249423925.5,2,4,1,2.4,Avoid / Monitor
PFGC,5,125950721.4,0.8,193201915.7,246210070.5,2,4,1,2.4,Avoid / Monitor
NDAQ,5,1001806712,1,144271344.7,235976958.5,2,4,1,2.4,Avoid / Monitor
VC,5,129507635.4,0.8,200337349.6,399423325.5,2,4,1,2.4,Avoid / Monitor
OTIS,5,1190917783,1,195423563.8,382635036,2,4,1,2.4,Avoid / Monitor
SBAC,5,271954708.6,1,203999713.2,372478209.6,2,4,1,2.4,Avoid / Monitor
